8.098118950484625156e-01,1.537800801233034365e-02,-6.487504937861096610e-02,-4.317406090912412342e-01,-1.234770826105671820e-01,-6.705266373947865385e-04,1.319120719842757472e+00,-8.246185355032028541e-01,4.517802240489340870e-02
8.375959491540049262e-01,-1.725118077778016457e-02,-1.058193923879911513e-01,-3.978627154847966807e-01,-1.641281494826465903e-01,-5.710735854643218812e-02,1.247524969838876174e+00,-9.221862855568158102e-01,4.045584118745060992e-02
8.428705389923403235e-01,-1.759629953266844682e-01,-4.511048981486528303e-02,-4.736121508602554320e-01,-2.406637794103183292e-01,-7.266775581282940155e-02,1.289378359897298765e+00,-1.044822400769263915e+00,8.937543013862425667e-02
8.172394295078223569e-01,-1.361363663521574230e-01,1.285245651617286100e-01,-4.674089384147609993e-01,-1.248278865664855242e-01,-1.517878994926141756e-01,1.142246084333862211e+00,-1.062881211625027689e+00,8.510227044339499503e-02
8.319515540816939669e-01,-1.430444886322541631e-01,3.557297443031283424e-02,-4.564359376027944948e-01,-1.153262022697347372e-01,-8.367357656319525383e-02,1.075635808020701356e+00,-1.081228800140839885e+00,1.719353615970121152e-01
8.019354642964963142e-01,-1.410972547671413835e-01,1.364237753525044117e-01,-4.455289164931153234e-01,-5.186229895056920780e-02,-2.507295240685423754e-01,1.188478524745500753e+00,-1.089847730618685784e+00,2.030120788842231239e-01
7.986173841811236018e-01,-1.082261462122765944e-01,1.833800440862460579e-01,-3.753734983556379357e-01,-1.442038096471079112e-01,-3.453168403048246238e-01,1.165292214546144178e+00,-1.024266414450285545e+00,9.385069893893545345e-02
7.716476112941321741e-01,-2.181127934239948940e-01,1.894380604151482961e-01,-4.344373583428506880e-01,-1.828983322414425017e-01,-2.648623036166282696e-01,1.176461534702184286e+00,-1.101322930397416355e+00,-2.578198694640166863e-02
7.413179815263629679e-01,-1.818447855983978956e-01,1.900369496945907843e-01,-4.996958639902972510e-01,-1.612689707807956063e-01,-2.050308298071998880e-01,1.090683495727086338e+00,-1.059370641570097415e+00,-5.816246129982031998e-02
7.739445479835145303e-01,-1.552370978614134867e-01,1.757866547972887772e-01,-5.028005763466357747e-01,-1.859809325563673843e-01,-1.181445992459573130e-01,1.154198382584444849e+00,-1.044668414605812945e+00,-1.594016486110388583e-02
