6.732797661502744058e-01,9.799409505483130944e-02,9.613752806353313696e-03,-5.725965279744292813e-01,-2.643609150243292905e-01,6.169580254632456989e-02,1.251300925784666340e+00,-6.918391157808925218e-01,5.450091847272182932e-02
6.911212127805039795e-01,5.422910074531724078e-02,5.472526179444660993e-02,-5.905855947079404755e-01,-2.817630798288425775e-01,3.765553733085646310e-02,1.222800962376143774e+00,-8.079931980778846112e-01,3.592151989785336702e-02
6.180578094293357472e-01,2.640529694471727140e-02,1.999027512063343559e-02,-5.847636212439363268e-01,-3.439705222789077865e-01,6.318792532024519737e-02,1.161855629263829348e+00,-7.865685392250664210e-01,1.832154644366621177e-01
6.634498911060545678e-01,2.195399159412918244e-02,1.135943589338926502e-01,-6.183848445996307230e-01,-2.452627577368228784e-01,4.688552773312668585e-03,1.139089502100895990e+00,-8.173730565865073849e-01,1.771908515618832447e-01
6.280445393995247594e-01,-1.169505527346162768e-02,1.331555353621751703e-01,-6.294080939714324918e-01,-2.888745464948935804e-01,-2.548545665085268433e-02,1.145944962001731682e+00,-8.399797883620955252e-01,2.577805476085863190e-01
6.540622527767334660e-01,4.428300876366603189e-02,1.432010513092886739e-01,-5.708445047170132014e-01,-2.450783731942333676e-01,-2.590842380798071345e-02,1.125097668505536053e+00,-8.289944343410687866e-01,3.257510490108878054e-01
6.334100402227577087e-01,4.498473821885947549e-02,1.782166111188342172e-01,-6.426086957454637538e-01,-1.357764662755213680e-01,3.369826611633617262e-03,1.016818914610690960e+00,-8.374814476708001276e-01,3.305150316899725937e-01
6.381417625095274770e-01,5.732656002186341422e-03,1.507686833535866744e-01,-6.345423325521806213e-01,-1.255143352443826299e-01,-2.475653398226934990e-02,1.053021106734449264e+00,-8.867031279286439194e-01,3.134745018867735045e-01
6.849113117668648165e-01,-2.500947237167151782e-02,1.623303871700011447e-01,-6.315637629466296366e-01,-9.739523651846815344e-02,6.367299540959664439e-02,1.008245400072267817e+00,-9.267154228160121576e-01,3.611279733801343594e-01
6.425966550941568656e-01,-8.509244460360250450e-02,7.900113937093643235e-02,-6.578737607679776556e-01,-1.200092842978652957e-01,2.871196360883676579e-02,1.002566253127434193e+00,-9.826168958796859254e-01,2.841534655401172782e-01
7.353596084398000832e-01,-1.217077771262305430e-01,1.254364362208885142e-01,-5.475209480514628968e-01,-1.085831364977671021e-01,1.116806721186342777e-01,9.853553099240774937e-01,-1.074967765649801787e+00,3.090271552225783980e-01
6.968124148876519985e-01,-1.137250597226923815e-01,1.780324970393080686e-01,-6.007813427961727903e-01,-2.326109452804266675e-01,1.333745883129183185e-01,1.043034461902972776e+00,-1.018823333513095619e+00,2.771533435445537319e-01
6.564932564748222621e-01,-1.731009283045083780e-01,1.342008019896009929e-01,-6.305163124582676692e-01,-2.177662972398406449e-01,6.023904276977566641e-02,1.171249935443317680e+00,-1.038391377408943272e+00,3.381824213874228269e-01
6.449375733654020282e-01,-1.844029486914828819e-01,1.075965349962691997e-01,-6.666128477710195899e-01,-3.169159780549673511e-01,7.663226152148087944e-02,1.112441863737351655e+00,-1.044352521801268807e+00,3.491620530848347781e-01
6.082643693734881563e-01,-1.671346555683722312e-01,1.366969935981697803e-01,-6.705850202502826596e-01,-2.918891206646361258e-01,-6.426179949549370995e-02,1.114823250292357404e+00,-9.600356869359336631e-01,4.107451251548487892e-01
5.915718539420534716e-01,-4.104098251461629071e-02,8.598587605980104187e-02,-6.711591157077489989e-01,-2.725981718808083154e-01,-6.430624570470394596e-02,1.131120419213378803e+00,-8.875069183988230082e-01,3.773833072313952930e-01
5.325575260426438362e-01,-1.212833846642786401e-01,1.527216515004960751e-01,-7.216078423391556473e-01,-3.183513591309059532e-01,-9.042620591552116838e-02,1.034242007907883343e+00,-9.332333461553551368e-01,4.203030604303624740e-01
