1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,7.123479567312995364e+00,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01
1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,6.430832012044482404e+00,6.430832012044482404e+00,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01
1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,7.123479567312995364e+00,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01
1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,7.123479567312995364e+00,6.430832012044482404e+00,6.430832012044482404e+00,1.403223434662821845e+01,5.737934737770980398e+00,5.178426071651018425e+00,5.737934737770980398e+00,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01
1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,7.123479567312995364e+00,5.514841175209311608e+00,6.025533501187848806e+00,6.430832012044482404e+00,5.737934737770980398e+00,4.821793979651700646e+00,5.332552945638702191e+00,5.178426071651018425e+00,6.025533501187848806e+00,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01
1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,6.430832012044482404e+00,7.123479567312995364e+00,5.737934737770980398e+00,5.332552945638702191e+00,4.821793979651700646e+00,4.033391160775335216e+00,4.128696795342045256e+00,3.690459605616696059e+00,4.234051755737511691e+00,4.821793979651700646e+00,5.737934737770980398e+00,6.430832012044482404e+00,6.430832012044482404e+00,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01
1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,5.737934737770980398e+00,6.025533501187848806e+00,4.927143385371130613e+00,4.033391160775335216e+00,3.627941203608423315e+00,3.212436062417929783e+00,2.997328553698800135e+00,3.212436062417929783e+00,3.690459605616696059e+00,4.485350312010290885e+00,5.332552945638702191e+00,5.737934737770980398e+00,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01
1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,7.123479567312995364e+00,7.123479567312995364e+00,5.332552945638702191e+00,4.234051755737511691e+00,3.723248353206133565e+00,3.486866592476473237e+00,2.670120143553197600e+00,2.570591649785149535e+00,2.423989610985893606e+00,2.793732569551575118e+00,3.723248353206133565e+00,4.639489087996774508e+00,6.025533501187848806e+00,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01
1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,6.430832012044482404e+00,1.403223434662821845e+01,4.416362202099326062e+00,3.866344068825761759e+00,3.386785640122343288e+00,2.624658286266430274e+00,2.134039678169392218e+00,2.043068491500780404e+00,2.168644967816093505e+00,2.370880255887216848e+00,3.486866592476473237e+00,4.416362202099326062e+00,5.737934737770980398e+00,1.403223434662821845e+01,7.123479567312995364e+00,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01
1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,7.123479567312995364e+00,1.403223434662821845e+01,1.403223434662821845e+01,7.123479567312995364e+00,7.123479567312995364e+00,5.514841175209311608e+00,4.726492889888780802e+00,3.386785640122343288e+00,2.624658286266430274e+00,2.168644967816093505e+00,1.575399091707845756e+00,1.643835977646101121e+00,1.652204192302758834e+00,2.234122420655598518e+00,3.013588810164515408e+00,4.416362202099326062e+00,5.332552945638702191e+00,6.430832012044482404e+00,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01
1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,7.123479567312995364e+00,7.123479567312995364e+00,7.123479567312995364e+00,7.123479567312995364e+00,6.430832012044482404e+00,7.123479567312995364e+00,6.430832012044482404e+00,4.821793979651700646e+00,3.690459605616696059e+00,2.981328468364647932e+00,2.433122011147092145e+00,1.656414707110566376e+00,1.325383382887113548e+00,1.213679713582123121e+00,1.378272682222850598e+00,1.971181692818185560e+00,2.693650364111721096e+00,3.828605165290567491e+00,5.332552945638702191e+00,7.123479567312995364e+00,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01
1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,7.123479567312995364e+00,1.403223434662821845e+01,6.430832012044482404e+00,5.737934737770980398e+00,5.332552945638702191e+00,5.178426071651018425e+00,4.416362202099326062e+00,3.757148755495500758e+00,2.681816046519083230e+00,1.976978776896038070e+00,1.526053404950858727e+00,1.163471150706539170e+00,1.128024491467962243e+00,1.258008177855605147e+00,1.721797181279439926e+00,2.529349116552403132e+00,3.460891780819516761e+00,5.514841175209311608e+00,5.737934737770980398e+00,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01
1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,7.123479567312995364e+00,7.123479567312995364e+00,1.403223434662821845e+01,1.403223434662821845e+01,7.123479567312995364e+00,1.403223434662821845e+01,7.123479567312995364e+00,1.403223434662821845e+01,1.403223434662821845e+01,6.430832012044482404e+00,4.927143385371130613e+00,4.128696795342045256e+00,3.363255696408975481e+00,2.693650364111721096e+00,1.882726761595142406e+00,1.301430213587554618e+00,9.824395115234008102e-01,9.696188504896641192e-01,1.181677067850905871e+00,1.726311841251685131e+00,2.602679621090894457e+00,3.435574613844637248e+00,4.821793979651700646e+00,5.737934737770980398e+00,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01
1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,6.430832012044482404e+00,6.430832012044482404e+00,1.403223434662821845e+01,1.403223434662821845e+01,6.430832012044482404e+00,6.430832012044482404e+00,7.123479567312995364e+00,6.025533501187848806e+00,5.332552945638702191e+00,5.332552945638702191e+00,6.025533501187848806e+00,3.946383571499498366e+00,3.046924674731451788e+00,2.433122011147092145e+00,1.836206986459246515e+00,1.292593657815542585e+00,1.021918235898547245e+00,9.259983186355107421e-01,1.289665406611140597e+00,1.831169217808584548e+00,2.730017567370834897e+00,3.690459605616696059e+00,5.514841175209311608e+00,7.123479567312995364e+00,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01
1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,7.123479567312995364e+00,7.123479567312995364e+00,7.123479567312995364e+00,6.025533501187848806e+00,6.430832012044482404e+00,1.403223434662821845e+01,7.123479567312995364e+00,7.123479567312995364e+00,7.123479567312995364e+00,7.123479567312995364e+00,6.025533501187848806e+00,5.737934737770980398e+00,5.178426071651018425e+00,4.351827847359341028e+00,3.232638361580430164e+00,2.379538243668461561e+00,1.877449732341548660e+00,1.295530508863726560e+00,1.049130737709462302e+00,1.015229262661960341e+00,1.486120839599804455e+00,2.055568576137448922e+00,2.755018557031323923e+00,3.905563243577856447e+00,5.178426071651018425e+00,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01,1.403223434662821845e+01
