-3.141506669899242876e+00
-3.015846753194681096e+00
-2.890186836490119759e+00
-2.764526919785557979e+00
-2.638867003080996199e+00
-2.513207086376434862e+00
-2.387547169671873082e+00
-2.261887252967311746e+00
-2.136227336262749965e+00
-2.010567419558188185e+00
-1.884907502853626848e+00
-1.759247586149065068e+00
-1.633587669444503510e+00
-1.507927752739941951e+00
-1.382267836035380171e+00
-1.256607919330818612e+00
-1.130948002626257054e+00
-1.005288085921695274e+00
-8.796281692171339373e-01
-7.539682525125721568e-01
-6.283083358080108205e-01
-5.026484191034490401e-01
-3.769885023988872597e-01
-2.513285856943259233e-01
-1.256686689897641429e-01
-8.752285202362486416e-06
1.256511644193589738e-01
2.513110811239207543e-01
3.769709978284825347e-01
5.026309145330438710e-01
6.282908312376056514e-01
7.539507479421669878e-01
8.796106646467287682e-01
1.005270581351290549e+00
1.130930498055852329e+00
1.256590414760413221e+00
1.382250331464975002e+00
1.507910248169536782e+00
1.633570164874098563e+00
1.759230081578660343e+00
1.884889998283221235e+00
2.010549914987783016e+00
2.136209831692344796e+00
2.261869748396906576e+00
2.387529665101468357e+00
2.513189581806030137e+00
2.638849498510591030e+00
2.764509415215152810e+00
2.890169331919714590e+00
3.015829248624276371e+00
3.141489165328837707e+00
